OrderID,OrderDate,ShipDate,CustomerID,Segment,Country,City,State,ProductCategory,SubCategory,ProductName,Sales,Quantity,Discount,Profit,ShippingCost,PaymentMethod
100264,2023-02-28,2023-10-25,2605,Consumer,Germany,Berlin,Undefined,Office Supplies,Binders,Binder Set,4604,19,10,0,100,Undefined
100265,2023-08-26,2023-08-26,2838,Corporate,Germany,Berlin,Undefined,Furniture,Tables,Unknown,2510,12,10,-500,500,Credit Card
100266,2023-03-03,2023-04-26,2360,Undefined,USA,Unknown,Undefined,Home Decor,Lamps,Desk Lamp,1159,13,5,0,0,PayPal
100267,2022-01-12,2022-05-05,2267,Small Business,Canada,Unknown,ON,Electronics,Phones,iPhone 14,4811,12,0,100,0,Cash
100268,2023-08-16,2023-08-16,2727,Consumer,Canada,Unknown,BC,Furniture,Tables,Gaming Table,2507,15,10,500,0,Crypto
100269,2023-12-09,2023-12-09,2060,Corporate,France,Paris,Undefined,Office Supplies,Binders,Binder Set,2357,17,10,1000,500,Undefined
100270,2023-12-13,2023-12-13,2889,Undefined,USA,Unknown,Undefined,Furniture,Chairs,Office Chair,4921,9,10,1000,10,Undefined
100271,2022-08-26,2022-10-02,2951,Small Business,Spain,Madrid,Undefined,Furniture,Tables,Gaming Table,1163,8,25,-500,5,Undefined
100272,2023-02-16,2023-02-16,2652,Corporate,USA,Unknown,NY,Furniture,Tables,Unknown,3762,11,10,0,100,Crypto
100273,2022-02-12,2022-04-04,2149,Consumer,USA,New York,NY,Home Decor,Lamps,Desk Lamp,1010,2,0,-500,100,Crypto
100274,2022-06-28,2023-07-06,2760,Consumer,Spain,Madrid,Undefined,Office Supplies,Binders,Unknown,4531,18,50,0,500,Credit Card
100275,2023-08-24,2023-08-24,2273,Small Business,Germany,Berlin,Undefined,Furniture,Chairs,Office Chair,3922,8,50,0,0,PayPal
100276,2023-03-24,2023-03-24,2881,Corporate,USA,New York,NY,Furniture,Tables,Gaming Table,4350,10,0,1000,500,Credit Card
100277,2022-04-18,2023-12-18,2515,Consumer,USA,New York,NY,Home Decor,Lamps,Desk Lamp,3674,11,5,0,10,Cash
100280,2023-05-09,2023-07-09,2708,Undefined,Germany,Berlin,Undefined,Furniture,Tables,Gaming Table,2543,1,10,1000,0,PayPal
100282,2023-12-16,2023-12-16,2596,Home Office,USA,New York,NY,Home Decor,Lamps,Desk Lamp,4674,6,10,-100,5,Undefined
100283,2023-10-30,2023-10-30,2085,Corporate,USA,Unknown,TX,Office Supplies,Binders,Binder Set,4525,15,10,100,0,Cash
100284,2022-11-26,2023-08-30,2710,Consumer,France,Paris,Undefined,Furniture,Tables,Gaming Table,3585,14,0,100,500,Undefined
100286,2023-07-31,2023-07-31,2992,Small Business,USA,New York,NY,Furniture,Chairs,Unknown,34,2,0,500,5,Credit Card
100287,2022-06-07,2022-06-07,2775,Corporate,USA,New York,NY,Books,Unknown,Unknown,1016,1,25,-500,100,Bank Transfer
100288,2023-11-12,2023-11-12,2801,Corporate,USA,New York,NY,Office Supplies,Binders,Binder Set,3018,4,25,-500,0,Undefined
100289,2023-01-19,2023-01-19,2946,Home Office,USA,New York,NY,Home Decor,Lamps,Desk Lamp,2989,3,50,-500,500,Cash
100290,2022-07-29,2022-07-29,2386,Undefined,USA,New York,NY,Furniture,Chairs,Office Chair,1640,2,25,1000,10,Undefined
100291,2023-04-14,2023-07-31,2297,Undefined,France,Paris,Undefined,Furniture,Tables,Gaming Table,85,1,25,500,0,Undefined
100293,2023-01-30,2023-01-30,2837,Undefined,France,Paris,Undefined,Furniture,Tables,Gaming Table,27,6,0,-100,10,Bank Transfer
100294,2023-11-15,2023-11-15,2547,Small Business,France,Paris,Undefined,Electronics,Phones,iPhone 14,1749,19,0,0,5,Credit Card
100295,2023-01-05,2023-07-31,2732,Home Office,Spain,Madrid,Undefined,Furniture,Chairs,Office Chair,2635,10,10,0,0,Undefined
100296,2022-02-22,2023-03-30,2845,Small Business,France,Paris,Undefined,Home Decor,Lamps,Desk Lamp,1447,10,10,-100,10,Bank Transfer
100297,2022-02-28,2022-05-21,2204,Home Office,Germany,Berlin,Undefined,Furniture,Chairs,Office Chair,703,15,5,-500,10,Undefined
100298,2022-04-20,2022-05-26,2013,Undefined,USA,Unknown,TX,Office Supplies,Binders,Binder Set,1170,14,10,500,0,Credit Card
100299,2023-05-14,2023-05-14,2922,Small Business,France,Paris,Undefined,Office Supplies,Binders,Binder Set,2780,5,10,-100,5,Cash
100301,2022-06-20,2022-07-22,2109,Undefined,Spain,Madrid,Undefined,Home Decor,Lamps,Desk Lamp,1880,16,10,-100,10,PayPal
100302,2023-03-03,2023-04-23,2135,Small Business,USA,Unknown,FL,Furniture,Tables,Gaming Table,1052,0,0,1000,100,PayPal
100303,2023-02-05,2023-02-05,2880,Corporate,France,Paris,Undefined,Furniture,Tables,Gaming Table,645,7,10,1000,10,Cash
100304,2022-04-28,2022-07-28,2571,Corporate,Canada,Toronto,ON,Furniture,Chairs,Office Chair,3835,14,10,1000,0,Undefined
100305,2022-03-07,2022-12-27,2894,Undefined,USA,Unknown,FL,Furniture,Chairs,Office Chair,3543,14,10,-500,0,Undefined
100310,2023-12-12,2023-12-12,2125,Undefined,USA,New York,NY,Office Supplies,Binders,Binder Set,1800,17,0,1000,500,Cash
100311,2022-07-16,2023-08-12,2488,Corporate,Germany,Berlin,Undefined,Home Decor,Lamps,Desk Lamp,1218,8,0,-500,5,PayPal
100312,2023-08-16,2023-08-16,2210,Home Office,France,Paris,Undefined,Home Decor,Lamps,Desk Lamp,61,14,10,0,10,PayPal
100313,2022-08-22,2023-11-12,2573,Consumer,Germany,Berlin,Undefined,Furniture,Chairs,Office Chair,958,7,25,100,100,Crypto
100315,2022-10-23,2022-10-23,2724,Home Office,Spain,Madrid,Undefined,Office Supplies,Binders,Binder Set,4869,1,25,0,5,Bank Transfer
100316,2023-12-14,2023-12-14,2213,Undefined,Germany,Berlin,Undefined,Furniture,Chairs,Office Chair,3853,8,5,0,100,PayPal
100319,2023-07-26,2023-11-25,2502,Small Business,Spain,Madrid,Undefined,Home Decor,Lamps,Desk Lamp,3878,20,10,-100,10,Cash
100320,2022-07-12,2022-07-12,2180,Undefined,Canada,Toronto,ON,Furniture,Chairs,Office Chair,67,4,10,1000,500,Cash
100321,2022-06-08,2022-06-11,2462,Consumer,Unknown,Unknown,Undefined,Furniture,Tables,Gaming Table,3912,6,10,-500,500,Bank Transfer
100322,2023-01-06,2023-01-06,2600,Consumer,USA,New York,NY,Home Decor,Lamps,Desk Lamp,1158,10,5,1000,10,Bank Transfer
100323,2022-02-10,2022-11-18,2648,Undefined,Spain,Madrid,Undefined,Furniture,Tables,Gaming Table,2824,7,10,0,500,Credit Card
100324,2022-12-11,2022-12-11,2278,Consumer,USA,New York,NY,Office Supplies,Binders,Binder Set,1268,3,25,0,0,Credit Card
100325,2022-12-24,2023-03-31,2497,Undefined,France,Paris,Undefined,Office Supplies,Binders,Unknown,355,6,10,-100,10,Undefined
100328,2023-11-12,2023-11-12,2576,Home Office,Canada,Toronto,ON,Furniture,Chairs,Office Chair,2627,12,0,100,5,PayPal
100329,2022-01-05,2022-11-29,2194,Corporate,USA,New York,NY,Furniture,Chairs,Office Chair,1333,7,25,100,10,PayPal
100330,2023-09-11,2023-09-11,2339,Undefined,Germany,Berlin,Undefined,Furniture,Tables,Unknown,1209,16,0,-100,500,Undefined
100331,2022-12-13,2023-10-11,2308,Undefined,France,Paris,Undefined,Office Supplies,Binders,Binder Set,4587,20,10,-500,0,Credit Card
100334,2022-12-28,2023-07-24,2529,Undefined,USA,Unknown,CA,Furniture,Chairs,Office Chair,2579,7,0,0,0,Undefined
100335,2022-08-08,2023-01-25,2798,Undefined,Germany,Berlin,Undefined,Home Decor,Lamps,Desk Lamp,4054,10,0,-100,100,Undefined
100338,2023-06-17,2023-06-17,2532,Consumer,USA,New York,NY,Home Decor,Lamps,Unknown,1512,5,25,1000,5,PayPal
100340,2022-10-18,2022-10-18,2376,Consumer,Spain,Madrid,Undefined,Electronics,Phones,iPhone 14,3093,17,50,-500,500,Cash
100341,2022-07-27,2022-07-27,2313,Undefined,Spain,Madrid,Undefined,Office Supplies,Binders,Binder Set,3618,17,10,100,10,PayPal
100342,2023-10-06,2023-10-06,2211,Small Business,France,Paris,Undefined,Electronics,Phones,iPhone 14,3738,0,10,-100,10,Undefined
100343,2023-04-27,2023-04-27,2955,Undefined,Canada,Toronto,ON,Electronics,Phones,Unknown,891,15,10,-100,5,Cash
100347,2023-02-05,2023-02-05,2369,Small Business,USA,Unknown,CA,Office Supplies,Binders,Binder Set,950,20,10,-100,10,Credit Card
100349,2023-07-03,2023-07-03,2102,Undefined,Spain,Madrid,Undefined,Electronics,Phones,iPhone 14,1340,7,50,0,100,PayPal
100350,2022-02-26,2023-06-28,2847,Undefined,USA,Unknown,CA,Electronics,Phones,iPhone 14,4598,15,50,500,10,Undefined
100351,2023-02-08,2023-05-12,2371,Consumer,USA,New York,NY,Home Decor,Lamps,Desk Lamp,3524,0,5,0,500,Undefined
100352,2022-01-25,2022-01-25,2773,Undefined,Canada,Toronto,ON,Furniture,Chairs,Office Chair,1389,8,10,-500,500,PayPal
100353,2022-04-06,2022-04-30,2855,Small Business,Germany,Berlin,Undefined,Office Supplies,Binders,Unknown,265,11,10,500,10,Credit Card
100356,2023-06-01,2023-06-01,2699,Corporate,Canada,Unknown,BC,Home Decor,Lamps,Desk Lamp,2407,9,10,100,0,Undefined
100357,2022-11-24,2022-11-24,2784,Small Business,Germany,Berlin,Undefined,Office Supplies,Binders,Binder Set,1345,13,0,100,10,Cash
100358,2022-01-21,2022-09-23,2975,Consumer,France,Paris,Undefined,Office Supplies,Binders,Binder Set,1947,11,0,100,0,Undefined
100359,2023-12-19,2023-12-19,2919,Undefined,Germany,Berlin,Undefined,Office Supplies,Binders,Binder Set,4123,7,10,-500,500,Credit Card
100360,2023-07-13,2023-07-13,2410,Consumer,France,Paris,Undefined,Furniture,Tables,Gaming Table,4893,12,0,0,500,Credit Card
100361,2023-04-16,2023-05-04,2974,Consumer,USA,New York,NY,Home Decor,Lamps,Desk Lamp,4652,9,10,500,100,Cash
100362,2022-07-05,2022-07-23,2011,Undefined,Unknown,Unknown,Undefined,Office Supplies,Binders,Binder Set,1635,3,10,0,100,Bank Transfer
100363,2022-02-01,2023-10-01,2263,Corporate,USA,Unknown,CA,Home Decor,Lamps,Desk Lamp,839,1,0,100,0,Bank Transfer
100364,2023-08-17,2023-11-07,2743,Corporate,Canada,Toronto,ON,Office Supplies,Binders,Binder Set,4289,11,0,0,100,PayPal
100365,2023-04-10,2023-07-24,2402,Corporate,Canada,Toronto,ON,Furniture,Chairs,Office Chair,4853,5,50,-100,0,Undefined
100366,2023-03-11,2023-07-14,2966,Consumer,USA,New York,NY,Home Decor,Lamps,Desk Lamp,3581,8,10,500,0,Crypto
100368,2022-08-25,2023-05-11,2773,Undefined,Canada,Toronto,ON,Office Supplies,Binders,Binder Set,4030,7,0,100,0,Undefined
100369,2022-08-09,2022-08-09,2546,Small Business,USA,Unknown,NY,Home Decor,Lamps,Desk Lamp,2357,17,10,500,0,Bank Transfer
100370,2022-02-12,2022-08-01,2799,Home Office,Canada,Unknown,ON,Office Supplies,Binders,Binder Set,4774,7,0,100,10,Undefined
100371,2022-05-09,2023-10-14,2358,Consumer,Spain,Madrid,Undefined,Furniture,Chairs,Office Chair,3000,4,10,0,100,PayPal
100372,2022-07-05,2022-11-29,2912,Undefined,USA,New York,NY,Home Decor,Unknown,Unknown,187,8,10,500,5,Bank Transfer
100373,2022-03-21,2023-11-10,2685,Undefined,France,Paris,Undefined,Toys,Unknown,Unknown,4409,2,0,0,5,Bank Transfer
100374,2023-02-20,2023-04-09,2356,Undefined,USA,Unknown,TX,Furniture,Chairs,Unknown,1254,13,5,0,0,Undefined
100375,2023-10-01,2023-12-17,2284,Small Business,Germany,Berlin,Undefined,Office Supplies,Binders,Binder Set,932,19,5,-100,0,Bank Transfer
100378,2022-05-06,2023-01-29,2978,Home Office,Canada,Unknown,ON,Furniture,Tables,Gaming Table,3595,6,0,0,10,Cash
100379,2023-09-30,2023-09-30,2910,Consumer,Canada,Unknown,BC,Furniture,Chairs,Unknown,4018,20,0,100,0,Crypto
100380,2023-05-20,2023-05-20,2566,Undefined,USA,Unknown,FL,Home Decor,Lamps,Desk Lamp,2625,5,10,0,0,Bank Transfer
100381,2023-12-31,2023-12-31,2891,Undefined,France,Paris,Undefined,Electronics,Phones,iPhone 14,105,8,50,0,10,PayPal
100383,2023-12-02,2023-12-02,2893,Undefined,Germany,Berlin,Undefined,Office Supplies,Binders,Unknown,2331,8,10,100,100,Undefined
100384,2023-03-18,2023-03-18,2729,Consumer,Spain,Madrid,Undefined,Office Supplies,Binders,Binder Set,734,11,50,100,5,Cash
100385,2023-02-06,2023-02-06,2225,Consumer,USA,Unknown,CA,Books,Unknown,Unknown,679,12,0,1000,5,Cash
100386,2023-06-17,2023-06-17,2375,Home Office,Canada,Toronto,ON,Furniture,Tables,Gaming Table,3265,15,0,0,100,Cash
100387,2022-03-17,2022-03-17,3000,Undefined,Germany,Berlin,Undefined,Office Supplies,Binders,Binder Set,4801,13,50,100,0,Cash
100388,2023-07-26,2023-07-26,2145,Undefined,Spain,Madrid,Undefined,Furniture,Chairs,Office Chair,983,9,0,1000,500,Bank Transfer
100390,2022-02-23,2023-08-29,2521,Corporate,France,Unknown,Undefined,Books,Unknown,Unknown,1230,17,50,500,5,Crypto
100392,2022-03-18,2022-08-23,2379,Consumer,Canada,Toronto,ON,Office Supplies,Binders,Binder Set,3833,19,10,100,10,PayPal
100393,2022-06-30,2023-02-05,2218,Consumer,Canada,Unknown,BC,Furniture,Chairs,Office Chair,4961,17,0,-100,0,Undefined
100394,2023-02-19,2023-02-19,2456,Home Office,USA,Unknown,FL,Furniture,Tables,Gaming Table,2059,10,5,0,500,Bank Transfer
100400,2022-04-10,2022-07-25,2792,Home Office,France,Paris,Undefined,Electronics,Unknown,Unknown,3291,16,10,1000,500,Undefined
100401,2023-04-06,2023-12-24,2386,Home Office,Germany,Berlin,Undefined,Furniture,Chairs,Office Chair,618,17,0,0,0,Bank Transfer
100402,2022-10-25,2023-08-26,2437,Small Business,Germany,Berlin,Undefined,Electronics,Phones,iPhone 14,2133,5,25,-100,0,Cash
100404,2022-12-16,2022-12-16,2264,Small Business,France,Paris,Undefined,Furniture,Chairs,Office Chair,1474,11,10,100,500,Cash
100405,2023-12-23,2023-12-23,2332,Home Office,Germany,Berlin,Undefined,Electronics,Phones,iPhone 14,2129,15,0,500,500,Undefined
100406,2022-01-08,2023-10-19,2623,Small Business,Canada,Unknown,ON,Furniture,Chairs,Office Chair,4174,19,25,100,100,Crypto
100408,2023-02-12,2023-02-12,2040,Consumer,USA,New York,NY,Office Supplies,Binders,Binder Set,3273,17,50,0,10,PayPal
100409,2023-09-20,2023-09-20,2797,Undefined,USA,Unknown,NY,Home Decor,Lamps,Desk Lamp,3509,8,0,-100,5,Credit Card
100410,2022-05-04,2022-05-04,2308,Undefined,Germany,Berlin,Undefined,Home Decor,Lamps,Desk Lamp,272,2,5,0,5,Cash
100411,2023-09-24,2023-09-24,2583,Small Business,USA,Unknown,FL,Furniture,Tables,Gaming Table,1656,1,5,0,10,Undefined
100412,2023-09-02,2023-09-02,2864,Undefined,USA,New York,NY,Home Decor,Lamps,Desk Lamp,2624,19,5,-500,5,Credit Card
100414,2022-04-27,2022-04-27,2248,Home Office,Canada,Toronto,ON,Office Supplies,Unknown,Unknown,3143,3,50,100,10,Cash
100415,2023-02-19,2023-02-19,2332,Undefined,USA,New York,NY,Furniture,Chairs,Unknown,1289,8,10,100,0,Undefined
100416,2022-08-05,2023-03-18,2713,Undefined,USA,Unknown,TX,Furniture,Tables,Unknown,4097,20,50,500,100,Crypto
100418,2023-02-01,2023-02-01,2352,Small Business,Spain,Unknown,Undefined,Electronics,Phones,iPhone 14,374,8,10,0,500,Undefined
100421,2022-10-08,2022-12-04,2155,Corporate,France,Paris,Undefined,Furniture,Tables,Gaming Table,721,20,5,1000,500,Bank Transfer
100422,2023-02-21,2023-02-21,2599,Corporate,USA,New York,NY,Furniture,Chairs,Office Chair,2879,14,50,-100,100,Undefined
100423,2023-10-08,2023-10-08,2276,Undefined,Germany,Berlin,Undefined,Electronics,Phones,Unknown,2035,7,10,0,0,Undefined
100426,2023-02-14,2023-12-29,2968,Consumer,Canada,Unknown,Undefined,Furniture,Tables,Gaming Table,957,15,10,0,5,Bank Transfer
100427,2023-02-14,2023-02-23,2410,Consumer,USA,New York,NY,Office Supplies,Binders,Unknown,298,14,10,100,0,Undefined
100428,2022-11-30,2023-08-21,2814,Home Office,Canada,Unknown,BC,Home Decor,Lamps,Desk Lamp,4513,19,10,-100,100,Undefined
100431,2023-04-20,2023-04-20,2106,Home Office,France,Paris,Undefined,Office Supplies,Binders,Binder Set,4186,20,10,-500,0,Bank Transfer
100433,2023-02-01,2023-02-01,2969,Undefined,USA,New York,NY,Furniture,Tables,Unknown,2008,5,0,-500,0,PayPal
100435,2022-01-26,2023-08-11,2157,Home Office,Germany,Berlin,Undefined,Home Decor,Lamps,Desk Lamp,3172,2,0,0,5,Cash
100436,2022-10-15,2023-12-27,2551,Home Office,Germany,Berlin,Undefined,Office Supplies,Binders,Binder Set,643,1,0,100,500,Undefined
100438,2023-12-14,2023-12-14,2157,Corporate,USA,Unknown,NY,Furniture,Chairs,Office Chair,2884,0,5,-500,5,Undefined
100439,2022-05-12,2023-12-01,2067,Undefined,Germany,Berlin,Undefined,Home Decor,Lamps,Unknown,744,6,10,0,0,Cash
100440,2022-07-16,2023-05-26,2318,Small Business,USA,Unknown,NY,Electronics,Phones,iPhone 14,4748,14,50,500,500,PayPal
100441,2023-10-09,2023-10-09,2565,Small Business,USA,New York,NY,Home Decor,Lamps,Desk Lamp,1202,16,50,0,100,Cash
100442,2023-11-07,2023-11-07,2532,Consumer,USA,Unknown,NY,Furniture,Tables,Unknown,417,14,50,1000,0,Credit Card
100443,2023-06-22,2023-10-07,2998,Undefined,USA,New York,NY,Office Supplies,Binders,Binder Set,2551,16,5,1000,10,Bank Transfer
100444,2023-08-19,2023-08-19,2805,Undefined,USA,Unknown,TX,Home Decor,Lamps,Desk Lamp,745,4,5,0,0,Credit Card
100445,2023-03-12,2023-03-12,2864,Undefined,Germany,Berlin,Undefined,Furniture,Chairs,Office Chair,3746,12,5,0,0,Credit Card
100446,2023-04-11,2023-10-18,2686,Undefined,Germany,Berlin,Undefined,Office Supplies,Binders,Unknown,3082,5,25,1000,0,Credit Card
100448,2022-01-08,2023-06-23,2059,Consumer,Canada,Unknown,BC,Office Supplies,Binders,Unknown,689,0,10,100,500,Undefined
100449,2023-06-25,2023-06-25,2159,Undefined,Spain,Madrid,Undefined,Furniture,Tables,Gaming Table,263,11,5,100,0,PayPal
100451,2022-01-19,2022-02-11,2254,Undefined,USA,Unknown,FL,Furniture,Unknown,Unknown,3322,2,25,100,0,Undefined
100454,2022-09-02,2023-12-05,2416,Undefined,Canada,Toronto,ON,Home Decor,Lamps,Desk Lamp,2161,11,10,0,0,Bank Transfer
100455,2023-06-29,2023-06-29,2465,Consumer,USA,Unknown,TX,Home Decor,Lamps,Desk Lamp,4279,13,0,1000,500,PayPal
100456,2023-05-20,2023-07-24,2837,Undefined,USA,Unknown,Undefined,Office Supplies,Binders,Binder Set,684,4,0,-500,100,Cash
100457,2023-12-14,2023-12-14,2508,Undefined,Germany,Berlin,Undefined,Furniture,Chairs,Office Chair,3506,13,10,0,500,Cash
100458,2023-08-27,2023-08-27,2863,Corporate,France,Paris,Undefined,Home Decor,Lamps,Desk Lamp,4824,7,10,-500,0,Cash
100459,2023-01-14,2023-07-04,2092,Small Business,Germany,Berlin,Undefined,Office Supplies,Binders,Binder Set,4303,7,10,500,100,Credit Card
100463,2023-05-16,2023-10-27,2061,Undefined,Canada,Toronto,ON,Furniture,Chairs,Office Chair,3169,2,0,-100,0,Cash
100464,2022-02-14,2023-11-29,2044,Corporate,USA,Unknown,FL,Furniture,Tables,Gaming Table,2534,2,0,100,0,Credit Card
100465,2023-11-13,2023-12-14,2303,Undefined,France,Paris,Undefined,Home Decor,Lamps,Unknown,900,17,0,-100,0,Undefined
100466,2023-06-15,2023-06-15,2924,Home Office,Spain,Madrid,Undefined,Furniture,Chairs,Office Chair,2770,1,0,0,10,Crypto
100467,2023-06-05,2023-11-17,2362,Undefined,Spain,Madrid,Undefined,Furniture,Chairs,Office Chair,1454,2,25,100,5,Cash
100468,2023-01-12,2023-03-27,2499,Home Office,Spain,Madrid,Undefined,Furniture,Tables,Gaming Table,3547,8,10,100,500,Undefined
100469,2022-09-04,2022-09-04,2075,Small Business,France,Paris,Undefined,Home Decor,Lamps,Desk Lamp,3156,2,10,0,500,Cash
100470,2023-05-10,2023-08-06,2865,Consumer,Spain,Madrid,Undefined,Home Decor,Lamps,Desk Lamp,1142,16,0,100,100,Bank Transfer
100471,2023-02-27,2023-02-27,2685,Home Office,Canada,Toronto,ON,Furniture,Tables,Gaming Table,4897,17,10,0,10,Undefined
100473,2023-06-25,2023-06-25,2581,Home Office,USA,Unknown,Undefined,Electronics,Phones,Unknown,1112,0,10,100,500,Bank Transfer
100474,2023-07-01,2023-07-01,2537,Consumer,Canada,Unknown,ON,Furniture,Chairs,Unknown,1943,3,0,-100,5,Crypto
100475,2023-02-17,2023-10-30,2995,Home Office,Canada,Toronto,ON,Office Supplies,Binders,Binder Set,587,11,10,-100,100,Credit Card
100476,2023-08-13,2023-08-13,2022,Consumer,Canada,Unknown,Undefined,Office Supplies,Binders,Binder Set,4648,1,10,-500,0,Credit Card
100477,2023-06-17,2023-06-17,2329,Home Office,Canada,Unknown,ON,Electronics,Phones,iPhone 14,1891,4,10,0,5,Bank Transfer
100478,2023-07-04,2023-07-04,2168,Consumer,Unknown,Unknown,Undefined,Furniture,Tables,Unknown,4839,4,0,-500,0,Credit Card
100479,2022-06-13,2022-06-13,2453,Small Business,USA,New York,NY,Office Supplies,Binders,Unknown,883,13,10,1000,0,Bank Transfer
100480,2022-09-14,2023-08-14,2631,Undefined,USA,New York,NY,Furniture,Chairs,Office Chair,2339,9,50,0,500,Credit Card
100481,2023-03-29,2023-09-12,2016,Home Office,USA,Unknown,NY,Electronics,Phones,iPhone 14,673,8,10,500,500,Crypto
100483,2023-06-21,2023-08-15,2153,Consumer,USA,Unknown,FL,Electronics,Phones,iPhone 14,4365,11,50,-500,10,Undefined
100484,2022-03-30,2022-07-20,2060,Consumer,Canada,Toronto,ON,Home Decor,Lamps,Desk Lamp,4354,6,50,500,0,Credit Card
100485,2022-12-27,2023-11-01,2415,Corporate,USA,Unknown,CA,Furniture,Tables,Gaming Table,2331,0,10,0,100,Credit Card
100486,2023-03-20,2023-10-24,2326,Small Business,France,Paris,Undefined,Office Supplies,Binders,Binder Set,3630,9,10,0,500,Credit Card
100487,2023-03-19,2023-03-19,2234,Undefined,USA,Unknown,FL,Furniture,Tables,Gaming Table,173,6,10,500,0,Cash
100488,2022-01-31,2023-12-03,2348,Undefined,Germany,Berlin,Undefined,Furniture,Tables,Gaming Table,3808,1,25,-100,0,Bank Transfer
100489,2022-07-29,2023-04-22,2932,Consumer,Spain,Madrid,Undefined,Home Decor,Lamps,Desk Lamp,4616,3,10,-500,500,PayPal
100491,2022-01-11,2022-07-08,2679,Corporate,USA,Unknown,CA,Furniture,Tables,Gaming Table,526,4,50,1000,100,Crypto
100493,2022-11-20,2022-11-20,2676,Small Business,Unknown,Unknown,Undefined,Electronics,Phones,iPhone 14,4170,2,10,0,500,Credit Card
100495,2023-12-06,2023-12-06,2720,Corporate,France,Paris,Undefined,Home Decor,Lamps,Desk Lamp,3141,2,10,1000,0,Undefined
100498,2023-01-22,2023-01-22,2541,Home Office,France,Paris,Undefined,Home Decor,Lamps,Desk Lamp,3479,3,10,500,500,Bank Transfer
100499,2023-04-01,2023-04-21,2126,Undefined,Spain,Madrid,Undefined,Home Decor,Lamps,Desk Lamp,1140,0,5,500,10,PayPal
